"Group","Text","From","FirstSeenFile","Voice","RawFile","FilteredFile"
"Traffic","Die!","$npc_name_decorate:#name=Russia;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_3be14e5ffa902d3d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_3be14e5ffa902d3d.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_9fe15dccbf38c3fb.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_9fe15dccbf38c3fb.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_81cf88b0c48bcf0e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_81cf88b0c48bcf0e.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_b93cfac02ec2c808.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_b93cfac02ec2c808.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_c4a9432ee570f5fe.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_c4a9432ee570f5fe.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_57cb30beed20cd7c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_57cb30beed20cd7c.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_4fc428278341a8a4.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_4fc428278341a8a4.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_3cf27174b924d0ba.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_3cf27174b924d0ba.wav"
"Traffic","That's some tasty cargo you have there, can I have it?","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_1624a1360047e471.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_1624a1360047e471.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_50d6bead73ef51e8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_50d6bead73ef51e8.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_824c9f74d999e43b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_824c9f74d999e43b.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_43fe9d6319acefb8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_43fe9d6319acefb8.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_66c741d6132f7e9e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_66c741d6132f7e9e.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_6b5d87d2e6098cef.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_6b5d87d2e6098cef.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_bec462dc3d8c5a3c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_bec462dc3d8c5a3c.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_9591e06607645a0e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_9591e06607645a0e.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_3e58dea3231b5329.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_3e58dea3231b5329.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_4c8c2d47efbad728.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_4c8c2d47efbad728.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_c8e7750f27e83014.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_c8e7750f27e83014.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_9b4fbf14c46ea515.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_9b4fbf14c46ea515.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_b30a9e9188365897.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_b30a9e9188365897.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_51ea75ecbd94732f.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_51ea75ecbd94732f.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_c18c798d337f0e4f.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_c18c798d337f0e4f.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_6df97dcac83f60e1.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_6df97dcac83f60e1.wav"
"Traffic","Today's cruise includes some delightful views, our flight attendants are on hand with full details.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_24115cc2305030e6.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_24115cc2305030e6.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_2f93ebe349e7f427.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_2f93ebe349e7f427.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_e42dd4f63c45c100.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_e42dd4f63c45c100.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_ec28429930371689.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_ec28429930371689.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_aa3ade218a7189a2.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_aa3ade218a7189a2.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_d89083733481e16d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_d89083733481e16d.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_07f246f620befa06.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_07f246f620befa06.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_71f22597212be251.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_71f22597212be251.wav"
"Traffic","Give me 1t of that Titan Drive Component you're carrying if you want to live.","$npc_name_decorate:#name=Smurplorg Borpleeglek;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_73cb51d2509b1658.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_73cb51d2509b1658.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_52a2d53d15d75e9a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_52a2d53d15d75e9a.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_6f1da3d448c8ace0.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_6f1da3d448c8ace0.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_c3f76b319c131a2c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_c3f76b319c131a2c.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_6eb02f37dce38e19.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_6eb02f37dce38e19.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_7aea3e0736e4b263.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_7aea3e0736e4b263.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_238cca6079ab9680.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_238cca6079ab9680.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_001559c2fe844810.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_001559c2fe844810.wav"
"Traffic","And don't forget, this Liner is in the top 1% of all Liners out there.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_52c8edc357a04ce9.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_52c8edc357a04ce9.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","alan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alan_31beb92b4ca8c19b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alan_31beb92b4ca8c19b.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","alba.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alba_e380828efddd3c02.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alba_e380828efddd3c02.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","amy.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_amy_09a9695ea749ab68.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_amy_09a9695ea749ab68.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","aru.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_aru_021e96b2dc20ccdc.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_aru_021e96b2dc20ccdc.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","barbera.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_barbera_14970db7c67c3b34.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_barbera_14970db7c67c3b34.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","bill.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bill_2f77aaffd2be9fc3.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bill_2f77aaffd2be9fc3.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","bob.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bob_f858c2ffebdf583d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bob_f858c2ffebdf583d.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-07-12T175351.01.log","bryce.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bryce_595762de5743a1e5.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bryce_595762de5743a1e5.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_4afa3f13106cec19.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_4afa3f13106cec19.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_7855236b5b0a3f6b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_7855236b5b0a3f6b.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_a8bac7d3df46efc7.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_a8bac7d3df46efc7.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_7266df5a38e5f333.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_7266df5a38e5f333.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_2d9c4ee5536d7a60.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_2d9c4ee5536d7a60.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_2dcbef8e79980b3c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_2dcbef8e79980b3c.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_c6ddc27503d202b5.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_c6ddc27503d202b5.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_b85224369ae74f3e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_b85224369ae74f3e.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_438c6478047f8422.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_438c6478047f8422.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_b92814c5b7dc445a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_b92814c5b7dc445a.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_6fe51599856f248d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_6fe51599856f248d.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_57c776172bba8e16.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_57c776172bba8e16.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_0fdb9c7f704f3521.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_0fdb9c7f704f3521.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_ca68e34672ccb097.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_ca68e34672ccb097.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_b0a0165de2aac3ab.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_b0a0165de2aac3ab.wav"
"Traffic","All I was doing was mining!","$npc_name_decorate:#name=Tim O'Shea;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_b0259d7f0aebf600.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_b0259d7f0aebf600.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_0931bab975664328.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_0931bab975664328.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_4ea2f3c0172eb743.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_4ea2f3c0172eb743.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_536b1ba61a4fcaff.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_536b1ba61a4fcaff.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_5a024ccdb6f65006.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_5a024ccdb6f65006.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_d528a8b9fd7d8a3e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_d528a8b9fd7d8a3e.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_a692bfb0729fd3df.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_a692bfb0729fd3df.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_6815f4ac48429377.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_6815f4ac48429377.wav"
"Traffic","You choose death then. Very well.","$npc_name_decorate:#name=Bascule;","Journal.2026-07-12T175351.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_70ed673d7ab41090.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_70ed673d7ab41090.wav"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_4a3fe49e30dc1c9b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_4a3fe49e30dc1c9b.wav"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-07-12T175351.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_29d9be8daf02358b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_29d9be8daf02358b.wav"
