"Group","Text","From","FirstSeenFile","Voice","RawFile","FilteredFile"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_232d6841305cf5f0.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_232d6841305cf5f0.wav"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_656056784b69d7c0.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_656056784b69d7c0.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_99006bc934120c58.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_99006bc934120c58.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_0c40724aa1f009cd.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_0c40724aa1f009cd.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_d4bf5e4ee2ba1308.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_d4bf5e4ee2ba1308.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_836b50e4daa0558a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_836b50e4daa0558a.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_574206be4497bfb5.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_574206be4497bfb5.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_58c6ca70f8c8c3cb.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_58c6ca70f8c8c3cb.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_addade1062447f8c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_addade1062447f8c.wav"
"Traffic","Starport infractions cleared, docking privileges restored.","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_5afddf667f1f9857.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_5afddf667f1f9857.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_c07cd751944f57af.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_c07cd751944f57af.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_7898ebaffa41d87b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_7898ebaffa41d87b.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_1922761272a11b70.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_1922761272a11b70.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_700e8b8912a10a59.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_700e8b8912a10a59.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_dc549e86701f937a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_dc549e86701f937a.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_947f31e1e3e6e048.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_947f31e1e3e6e048.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_a16628ddd44961a7.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_a16628ddd44961a7.wav"
"Traffic","Make sure we get every last scrap of data before we move on.","$npc_name_decorate:#name=Kate Darlington;","Journal.2026-06-11T173550.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_cd514a17d3459201.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_cd514a17d3459201.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_002718388d78237b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_002718388d78237b.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_bf1d0b5340a270a7.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_bf1d0b5340a270a7.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_ec89bc9886042203.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_ec89bc9886042203.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_77a822aef23c9c10.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_77a822aef23c9c10.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_fa6afb8c335dd8f6.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_fa6afb8c335dd8f6.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_a6ff5f946b3e977e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_a6ff5f946b3e977e.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_06339e7235545846.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_06339e7235545846.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Jimmyb;","Journal.2026-06-11T173550.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_f1a7a6bc25845d8b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_f1a7a6bc25845d8b.wav"
